,id,type,name,iso_country,latitude_deg,longitude_deg,elevation_ft,gps_code
55615,5799,small_airport,Marcos Juarez Airport,AR,-32.6836,-62.157801,360.0,SAOM
55616,5800,medium_airport,Villa Reynolds Airport,AR,-33.7299003601,-65.3873977661,1591.0,SAOR
55617,5801,small_airport,Valle Del Conlara International Airport,AR,-32.384701,-65.186501,2021.0,SAOS
55618,5802,medium_airport,Brigadier Mayor D Cesar Raul Ojeda Airport,AR,-33.273201,-66.3564,2328.0,SAOU
55619,318502,medium_airport,Presidente Néstor Kirchner Regional Airport,AR,-32.3201,-63.22663,670.0,SAOV
55620,5803,medium_airport,Corrientes Airport,AR,-27.4455,-58.7619,202.0,SARC
55621,41556,closed,Resistencia (City) Airport,AR,-27.4657001495,-58.97900009159999,175.0,
55622,5804,medium_airport,Resistencia International Airport,AR,-27.45,-59.0561,173.0,SARE
55623,5805,medium_airport,Aeropuerto Nacional de Formosa,AR,-26.2127,-58.2281,193.0,SARF
55624,41557,small_airport,Caa Cati Airport,AR,-27.755300521900004,-57.6329994202,249.0,SARG
55625,5806,medium_airport,Cataratas Del Iguazú International Airport,AR,-25.737301,-54.4734,916.0,SARI
